movie_id,movie_name,director_name,hero_name,heroine_name,music_director,genre_id,producer_name,duration,budget,ott_id,rating,language,crew_cast,release_date
7509,present,Thomas Colon,Larry,Melissa,Gabriel Le,7,Amy Carlson,2:56:00,2740299.0,2,6.7,malayalam,Steven Holmes,2017-03-09
13659,under,Dawn Reyes,Aaron,Martha,David Martin,11,Lisa Rice,3:50:00,,8,4.6,malayalam,Matthew Mckee II,2023-08-22
8194,manage,Stacey Armstrong,Brian,Kaitlyn,Amy Murphy,4,Jordan Brown,3:49:00,2233532.0,7,3.0,kannada,Anne Dixon,2019-03-26
13551,nearly,Brandon Hardin,Timothy,Amanda,Jonathan Gill,11,,2:53:00,3780427.0,9,9.5,hindi,Vickie Boyd,2016-03-30
1818,economy,Luke Vargas,Johnny,Amy,Katherine Ashley,2,Noah Martin,2:50:00,4306339.0,1,6.8,malayalam,Mark Brown,
19119,whole,Frances Russell,Michael,Tonya,Robert Guzman,6,,3:35:00,7786243.0,9,2.5,kannada,Melissa Griffith,2006-09-14
12967,station,Emily Bryan,Edwin,Hannah,Nancy Kennedy,11,,3:05:00,5328414.0,10,6.3,telugu,Melissa Larson,2015-08-28
1948,food,Daniel Hayes,Jonathan,Amber,Kevin Meadows,4,James Nunez,2:33:00,9466971.0,5,5.6,malayalam,Sarah Hines,2012-02-26
4536,represent,Vicki Newton,Thomas,Lori,Sydney Lawrence DDS,3,Barbara Pearson,3:04:00,3629807.0,6,3.4,hindi,Cheyenne Butler,2007-06-12
17899,assume,Matthew Edwards,Garrett,Sarah,Elizabeth Lucero,3,Travis Valenzuela,3:20:00,7827173.0,2,9.7,kannada,Margaret Roy,2004-07-10
1682,single,Rebecca Chapman,Reginald,Christina,Michael Sims,1,Christy Sawyer,2:56:00,2384812.0,5,5.2,english,Richard Valdez,2018-05-05
1514,call,Joseph Mendoza,Christopher,Kimberly,Shawn Baldwin,1,Julie Martin,3:39:00,7296090.0,4,7.1,hindi,Jon Kerr,2018-10-20
13061,source,Jared Cowan,Kyle,Joanne,Haley Taylor PhD,1,Andrew Morrison,3:15:00,9901989.0,4,7.4,english,Jonathan Mann,
375,ground,Regina Mcguire,Thomas,Gail,William Medina,11,Joseph Torres,2:52:00,6533490.0,9,3.9,telugu,Elizabeth Cisneros,2008-10-13
748,example,Jonathan Lee,Mark,Maria,David Higgins,10,Courtney Blackwell,2:46:00,,2,5.2,kannada,Daniel Clarke,2023-08-13
19728,experience,Cynthia Simmons,Wayne,Jasmine,Julian Reilly,6,Ruben Soto,3:13:00,7964403.0,9,3.9,malayalam,Scott Blackwell,2005-04-16
2888,other,Brian Craig,Jimmy,Donna,John Owen,2,Taylor Peterson,2:55:00,1768736.0,2,3.9,telugu,Chad Frey,2006-10-09
9007,institution,Ryan Lewis,Thomas,Alicia,Johnny Perez,12,Rebecca Harvey,2:48:00,2772265.0,5,9.7,hindi,Lori Duncan,2013-07-20
20048,now,Christopher Bridges MD,Michael,Jessica,Christopher Deleon,9,,3:50:00,1498634.0,2,2.4,telugu,Alexander Lawson,
16393,first,Kimberly Mann,Samuel,Rachel,Molly Johnson,11,Chelsea Wright,3:00:00,,6,9.2,english,Lindsey Liu,2006-11-28
23182,choice,Jeremiah Lang,Tommy,Patricia,Willie Campos,6,Joseph Riley,3:29:00,,10,4.0,kannada,Emily Cervantes,2011-11-29
15414,age,Kelly Cole,Perry,Deborah,Kyle Sanchez,12,,2:49:00,569670.0,7,7.5,telugu,Phillip Cohen,2010-05-23
19115,coach,Eric Riley,Lee,Natasha,Thomas Sanchez,1,Susan Henderson,2:43:00,5454581.0,2,3.2,hindi,Mitchell Vazquez,2022-10-05
8809,both,Kimberly Rodriguez,John,Jessica,Misty Pittman,11,Keith Lozano,2:37:00,7205864.0,1,8.9,hindi,Sara Chavez,2006-04-11
4672,environment,Ariel Russell,Daniel,Jessica,Jerry Fuller,9,,3:27:00,8796313.0,5,5.2,english,Nicole Riley,2005-12-01
5735,whom,Justin Cisneros,Donald,Katie,Henry Parker,11,Erika Jennings,2:30:00,307210.0,7,5.7,hindi,Michael Pruitt,2022-10-19
7500,rise,Tammy Ramirez,Joshua,Dorothy,Guy Duncan,9,Jessica Gonzalez,3:24:00,3247364.0,4,6.1,english,Rebecca Mahoney,2018-05-01
1176,cell,Chad Johnson,Andrew,Alexis,Roberta Dennis,8,Angel Brown,3:16:00,1768953.0,4,2.9,kannada,Miguel Martinez,2023-09-29
18876,total,Brittney Adams,Ruben,Katie,Kristy Turner,8,Desiree Jones,3:43:00,7392845.0,3,4.9,english,Jasmine Sandoval,2019-01-18
14452,each,Brittney Oconnor,Richard,Jane,Michelle Stephenson,6,Robin Rodgers MD,2:51:00,,3,5.1,english,Sarah Berry,2014-05-30
3359,standard,Cynthia Colon,Edward,Ann,Christian Smith,12,Hannah White,3:33:00,2397752.0,9,2.2,english,Cynthia Sellers,2016-02-17
7690,soldier,Alexander Arnold,Michael,Amy,Amber Johnson,8,Lindsay Harris,3:39:00,6043701.0,2,10.0,telugu,Dylan Conway,2004-03-14
14453,short,Steven Haynes,Anthony,Nicole,Emily Boone,10,Jacqueline Johnson,2:58:00,669224.0,7,8.6,malayalam,Kenneth Johnson,2005-07-12
17629,sign,Carrie Jackson MD,Rodney,Renee,April Finley,1,Mr. Patrick Moore,2:33:00,778871.0,5,8.1,hindi,Tyler Castillo,2008-09-24
20383,local,Scott Becker,Jason,Linda,Christopher Chan,5,Christine Brewer,3:39:00,9112139.0,1,2.2,english,Kimberly Williams,2022-01-31
456,news,Jesse Taylor,Peter,Stacy,Michael Berry,4,Alexandra Stephens,2:39:00,748199.0,4,5.6,telugu,Tiffany Vincent,2005-02-01
9265,interesting,Jennifer Ortiz,Jacob,Lisa,Kevin Snyder,8,,2:30:00,295937.0,2,8.4,telugu,Susan Hall,2007-01-25
8047,great,Katherine Martin,John,Kristen,Olivia Hunter,11,Daniel Jones,2:54:00,9876163.0,1,4.9,hindi,Randy Jenkins,2008-12-10
11048,bag,Brenda Weaver,Lawrence,Victoria,Dr. Megan Morris DDS,1,Garrett Keith,3:48:00,668705.0,5,9.2,telugu,Linda King,2012-07-30
12118,home,Nicholas House,Thomas,Haley,Carlos Mcguire,10,Philip Brown,3:48:00,1992726.0,9,8.8,hindi,Mark Nash,2004-05-21
15123,collection,Joseph Esparza,Adam,Patricia,Stephanie Thomas,12,Tiffany Miller,3:25:00,2674054.0,1,7.6,kannada,Jennifer Crawford,2021-03-04
7072,matter,Christine Farrell,Thomas,Sherry,Kelly Brandt,11,,2:46:00,4124779.0,10,7.0,hindi,Anna Patterson,2007-06-16
9807,step,Austin Ferguson,Cody,Susan,Melanie Green,7,,3:08:00,3169981.0,10,5.1,kannada,Richard Shepherd,2021-10-04
11503,writer,Benjamin Smith,James,Lisa,Jeremy Salinas,5,Jonathan Willis,3:04:00,1353774.0,3,6.9,malayalam,Matthew Garcia,2015-10-17
18658,able,Brandon Martinez,Jimmy,Carol,Veronica Stephens,12,Angel Moore,3:31:00,,3,6.5,english,Dan Wells,
19480,detail,Jamie Chavez,Nathan,Sarah,Nancy Mcmillan,10,Christopher Espinoza,2:38:00,4533565.0,10,6.9,malayalam,Phillip Green,2016-10-27
10925,environment,Sherri Mayer,Scott,Shelby,Miguel Sharp,6,Donna Rush,2:58:00,6857789.0,1,9.0,malayalam,Isaac Larson,2015-04-05
1200,outside,Kelly Campbell,John,Elizabeth,Christopher Cox,12,Fernando Hawkins,3:25:00,3561344.0,10,4.8,hindi,Karen Evans,2015-06-28
954,against,Jessica Jones,Robert,Kayla,Steven Soto,8,Nancy Hoffman,3:36:00,,2,9.3,hindi,Erica Moore,2023-04-23
21586,tree,Mrs. Kimberly Jacobson,Christopher,Elizabeth,Jennifer Cohen,10,Robert Kelly,2:52:00,1965205.0,3,4.2,telugu,Lisa Martin,2021-01-12
21558,next,Sharon Guerrero,William,Michelle,Tammy Wallace,3,Dennis Green,3:30:00,6218614.0,1,3.6,english,Donald Brown,2012-04-22
17471,small,Autumn Mccoy,Victor,Barbara,Jamie Brown,1,Theresa Crosby,3:17:00,6309273.0,7,3.0,telugu,Mary Sexton,2019-11-08
12131,it,Nicholas Jenkins,William,Kristina,Eric Hawkins,10,Charles Green,3:23:00,9798372.0,9,9.2,telugu,Christopher Williams,
14155,series,Russell Payne,Ryan,Michelle,Justin Herrera Jr.,6,Jasmine Hill,3:37:00,1364502.0,5,7.3,telugu,Laurie Evans,2023-05-11
15780,town,Cynthia Bowen,David,Alicia,Erin Olsen,2,Julian Nelson,2:54:00,278826.0,3,6.5,hindi,Alyssa Clark,2021-12-22
4012,billion,Victoria Richards,Joshua,Evelyn,Jack Nelson,6,Brandon Garcia,3:00:00,6534865.0,6,8.7,malayalam,April Archer,
12010,drug,Jeffery Gonzalez,Robert,Denise,Andrew Lewis,10,Greg Simpson,2:57:00,9666353.0,7,6.8,hindi,Jacob Mills,2020-10-27
1827,provide,Kenneth Watson,Bradley,Jamie,Scott Stafford,2,Sara Gallagher,3:08:00,1486898.0,6,9.5,telugu,Lauren Petersen,
19824,themselves,Kayla Boyer,Charles,Bailey,Madison Woods,1,Cody Carter,3:27:00,1823280.0,8,8.1,telugu,Angela Ross,
20256,event,Jamie Tyler,Daniel,Teresa,Lindsey Murray,8,,3:36:00,,10,5.1,english,Patricia Diaz,2009-02-23
11076,religious,Shelby Kim,Fernando,Nichole,Marissa Foster,9,James Marquez,3:42:00,,9,4.5,english,Danielle Mitchell,
16627,person,Andrew Rangel,Timothy,Terri,Michael Gutierrez,2,Ms. Joanna Stevens,3:28:00,4298997.0,10,9.2,telugu,Cindy Adams,2009-01-17
24483,toward,Preston Gomez,Steven,Sarah,Michele Taylor,7,,2:34:00,4661628.0,4,2.9,telugu,Keith Holland,2022-04-05
7466,over,Kevin Ross,Jonathan,Maria,Mary Li,6,Angela Jackson,3:34:00,3995135.0,6,8.5,kannada,Kendra Reynolds,2018-05-09
21270,set,Stephen Martin,Donald,Joanna,Jennifer King,8,,3:50:00,5509683.0,1,3.9,english,Sharon Stevens,2010-03-08
585,next,Vanessa Castro,Jason,Nancy,Ms. Denise Chapman MD,9,Stacy Haas,3:26:00,9121005.0,6,4.1,hindi,Joshua Brown,2015-05-30
22494,audience,William Powell,Johnathan,Caitlin,Thomas Garcia,2,Matthew Stanley,2:55:00,667240.0,1,7.4,malayalam,Marcus Ray,2005-12-25
7085,city,Alexander Carter,Joseph,Danielle,Michael Massey,3,Lisa Wright,3:38:00,4631625.0,2,7.0,hindi,Charles Watson,2010-12-26
11320,walk,Linda Gutierrez,Michael,Shelby,Ian White,5,Michael Weiss,2:39:00,4744055.0,8,2.3,english,Susan Weiss,2021-09-18
9105,seek,Derek Morales,Christian,Rose,Joseph Hansen,7,Matthew Williams,3:37:00,8144286.0,1,10.0,kannada,Darius Shepherd,2013-09-06
20146,including,Thomas Myers,Robert,Gina,Wesley Munoz,6,Brandon Love,3:18:00,2059932.0,6,7.7,telugu,Jade Pena,2006-07-05
3250,break,Lawrence Rosales,Michael,Kylie,Tyrone Brown,10,Stephanie Gordon,3:17:00,7532731.0,8,9.0,hindi,Leslie Hays,2018-03-02
19959,say,Randy Tucker,Joshua,Sara,Robert Harrington,6,Michelle Mathews,2:45:00,2956040.0,5,8.1,telugu,Samuel Harris,2009-10-14
1336,phone,David Logan,Joseph,Jennifer,Nancy Parker,1,Beth Patton,2:33:00,9947580.0,5,5.0,kannada,Jacqueline Delgado,2020-10-03
903,police,Phillip Davis,Daniel,Vanessa,Peter Dawson,3,Maureen Lawrence,3:18:00,8766946.0,8,2.8,kannada,Robin Stewart,2022-11-28
15242,stock,Gregory Walker,Michael,Christina,Carol Long,12,Michael Stewart,3:48:00,113638.0,7,9.4,kannada,Lindsay Miller,2009-07-25
6783,bad,Barbara Simon,James,Bianca,John Miller,4,Mary Dickerson,2:52:00,6040952.0,5,5.7,english,Robert Mueller,2016-01-05
8484,church,Tammy Ray,James,Gina,Michelle Pierce,7,Tyler Richardson,3:19:00,1109960.0,7,8.6,telugu,Daniel Wilson,2010-02-02
22109,administration,Hannah Miller,Adam,Valerie,Douglas Strickland,7,James Wheeler,2:46:00,4854518.0,2,8.0,malayalam,Janet Palmer,2020-01-29
16877,bag,Bryce Davis,Scott,Allison,Timothy Thompson,8,Dennis Weiss,3:19:00,1717149.0,3,4.2,kannada,Tyler Hunter,2008-03-11
12674,bad,Alexa Lopez,Scott,Jillian,Thomas Stewart,9,Robert Maldonado,3:48:00,8964704.0,1,2.5,telugu,Roberto Carter,2010-03-04
17711,drug,Leslie Richardson,Adam,Angel,Melissa Zimmerman,11,Ashley Carr,2:38:00,4952643.0,2,6.1,telugu,Anthony Arnold,
6024,center,Meghan Wall,Matthew,Jasmine,Mary Frost,3,Heather Myers,3:21:00,5153688.0,8,3.4,english,Mr. Scott Rogers,2024-03-04
20252,bar,Taylor Garcia,Eric,Kelli,Luis Sexton,11,Lauren Allen,2:34:00,8770364.0,10,3.5,telugu,David Joyce,2011-05-18
17940,upon,Chad Walter,Jason,Erin,Matthew Christensen,6,Andrew Church,2:51:00,1061073.0,4,4.8,kannada,Michael Buckley,2011-01-03
5176,need,Collin Allen,Jared,Sandra,Michael Anderson,9,,3:33:00,,1,2.7,english,Kevin Norman,2020-03-17
17390,claim,Angel Thompson,Charles,Teresa,Christopher Johnston,8,Nancy Cardenas,2:30:00,2593216.0,5,5.6,kannada,Terri Hinton,
13817,firm,Caitlin Hahn,Stephen,Stephanie,Misty Green,7,Mr. Darren Nelson,3:22:00,1387685.0,4,6.1,telugu,Michael Lynch,2006-07-28
20280,whether,Miranda Mcclain,Christopher,Michelle,Mr. Justin Lee DDS,6,,3:36:00,7927792.0,4,7.9,kannada,Leah Lane,2020-09-19
9267,brother,Julie Flores,Justin,Amanda,Kimberly Barry,4,Madison Jimenez,3:11:00,,6,3.5,malayalam,Ernest Garcia,2023-05-07
1862,decade,Mark Lewis III,Clayton,Dorothy,Brooke Todd,2,Morgan Carrillo,3:29:00,6569833.0,9,5.4,malayalam,Lauren Smith,2018-05-14
7224,moment,Joshua Murphy,Nathan,Holly,Brittany Hurley,11,Olivia Herrera,3:20:00,6593280.0,9,6.3,english,Kimberly Andrews,2016-01-04
22759,movie,Dana Stanley,Sean,Misty,Christine Pearson,8,Carl Patterson,2:41:00,1597364.0,8,8.8,malayalam,Claudia Townsend,2021-02-12
5720,floor,Veronica Myers,Matthew,Stephanie,Brianna Moore,5,Jacob Flynn,3:30:00,3817483.0,6,2.1,malayalam,Tammy Foster,
16933,color,Jean Dunn,Michael,Lisa,Jeffrey Schwartz,11,Melissa Ray,3:09:00,4694600.0,4,2.4,kannada,Shannon Forbes,2016-10-25
679,bill,Jessica Knight,Anthony,Lisa,Evan Perez,3,Mark Bryant,3:15:00,1599564.0,10,6.5,kannada,Kimberly Hernandez,2007-03-12
2245,project,Sheena Park,Robert,Beverly,Becky Lara,7,Gina Macias,2:58:00,8556829.0,9,7.2,english,Darren Michael,2008-10-19
3490,past,Mark Gates,Samuel,Kylie,Christina Mccarthy,2,Denise Shaw,3:49:00,8180932.0,6,3.4,malayalam,Devin Watts,2006-06-25
7029,receive,Tyler Smith,Wyatt,Amy,Lisa Porter,4,Debra Wright,3:26:00,8337844.0,4,6.7,telugu,Kara Perez,2007-11-14
3594,expect,Joseph Ayala,Dylan,Brandy,Kristy Johnson,2,,2:37:00,8369664.0,7,3.5,hindi,Marc Gutierrez,2023-01-13
12412,either,Debra Carpenter,Steven,Angela,Henry Owens,7,Marcus Bailey,3:27:00,7166875.0,8,9.3,telugu,Jennifer Zimmerman,2005-05-04
2927,tend,Anthony Reyes,John,Haley,Sean Dixon,3,,3:10:00,969857.0,3,9.3,telugu,Amanda Thompson,2018-02-06
13859,set,Derek Davis,Joseph,Sydney,John Hayes,11,,3:50:00,7401264.0,9,2.9,kannada,Michelle Ramos,2023-02-20
6888,institution,Jordan Martinez,Jonathan,Lisa,Mary Mcguire,12,Sarah Chase,3:14:00,6789217.0,5,8.4,english,Tracie Sutton,2008-11-23
8164,military,Amy Simpson,Keith,Jacqueline,William Robinson,12,Christy Espinoza,2:36:00,132366.0,6,5.2,malayalam,Michelle Fields,2015-02-19
4919,on,Michelle Dodson,Scott,Brenda,Gregory Scott,3,Raymond Blanchard,3:19:00,9612951.0,8,7.5,english,Scott Turner,2020-04-04
3664,to,Jacob Gonzalez,Brandon,Veronica,Theresa Drake MD,5,Jessica Harris,2:56:00,5232964.0,4,2.1,telugu,Cynthia Sosa,
22836,suggest,Alison Nelson,John,Stephanie,Kenneth Oliver,4,Joanne Allen,3:15:00,4967938.0,8,3.0,malayalam,Ronald Bryan,2022-02-01
216,leave,Dr. Lauren Howard DDS,Robert,Jamie,Jeffery Marquez,4,David Franklin,3:11:00,9234115.0,8,6.1,kannada,Kristi Kelley,2013-12-27
5395,eight,Jeffrey Nelson,Joseph,Sherry,Gabriella Malone,8,Reginald Martinez,3:21:00,8385449.0,3,7.9,telugu,Melissa Burton DDS,2019-11-12
6456,offer,Cory Richard,Benjamin,Courtney,Alicia White,6,Megan Smith,2:55:00,1330900.0,6,8.0,telugu,Mr. Eric Walter,2011-05-31
12641,at,Zachary Davis,Nicholas,Lisa,Dan Bowers,8,Corey Clark,3:10:00,1107523.0,9,7.6,telugu,Megan Boyd,2007-01-25
17544,drive,Nancy Wilson,Christian,Carrie,Valerie Perry,8,Ryan Barron,3:16:00,2269346.0,4,7.2,english,Kylie Gonzales,2007-03-09
16070,speech,Gordon Roberts,Howard,Kristin,Donald Hawkins,3,Daniel Fritz,2:52:00,2199219.0,5,2.1,kannada,Michael Lee,2022-04-07
11054,hard,James Chapman,Chad,Stephanie,Daniel Robinson,3,Logan King,3:49:00,4003460.0,7,2.4,malayalam,Deborah Mayer,2008-01-30
22506,campaign,Sherry Williams,Michael,Kelly,Joshua Melendez,4,John Torres,3:49:00,4046288.0,10,3.9,hindi,Nathan Boyd,2023-09-04
17393,up,Paul Werner,James,Jennifer,Matthew Porter,11,Travis Wong,3:30:00,8845477.0,7,7.2,malayalam,David Brown,2017-04-19
19674,try,Kaitlin Price,Anthony,Vanessa,Daniel Huynh,6,Michael King,2:50:00,4404970.0,4,8.3,telugu,Elizabeth Wells,2005-12-07
11383,her,Wesley Stewart,James,Meredith,Mr. Bryce Gallagher,4,Robert Walsh,3:20:00,5301327.0,5,3.3,hindi,Kelli Walters,2017-10-26
13134,become,Vanessa Campbell,Stephen,Victoria,Caleb Levy,2,Megan Lewis,2:53:00,9306891.0,4,9.6,kannada,Roger Hodges,2020-03-05
13510,front,Mark Pham,Austin,Ariana,Nicole Gonzalez,3,Suzanne Mitchell,2:52:00,4435980.0,3,8.5,malayalam,Bethany Mckay,2007-03-05
7881,type,Shelly Foster,Troy,Rachel,Jamie Alvarado,1,Jason Johnson,3:10:00,3160340.0,2,4.3,telugu,Jamie Golden,2014-03-21
19003,woman,Karen Ward,Matthew,Rebecca,Mark Koch,11,John Clements,3:34:00,,3,5.5,hindi,James Scott,2023-03-27
15194,again,James Cooper,Chad,Tiffany,Kimberly Peters,11,John Diaz,3:30:00,7649612.0,3,5.1,malayalam,Michael Knight,2023-09-21
2185,dream,Brian Rhodes Jr.,Russell,Gail,William Young,7,Laura Nguyen,3:09:00,,6,9.3,malayalam,Marissa Davis,2008-03-24
15290,away,Megan Thomas,Brian,Brianna,Andrew Wallace,1,Lauren Snow,2:31:00,4745298.0,4,6.1,hindi,Thomas Gutierrez,2018-11-27
7197,affect,Annette Lyons,Robert,Samantha,Mr. Justin Patton Jr.,9,Nathan Wade,3:07:00,,4,4.2,hindi,Dr. Patricia Griffin,
6434,today,Ashley Pratt,Ricardo,Shirley,Michelle Taylor,2,David Bailey,3:42:00,692634.0,9,5.4,telugu,Melissa Rivera,2017-09-04
18541,yes,Jessica David,David,Brittany,Maria Phillips,2,Diane Cook,3:19:00,8955868.0,2,9.5,english,Ryan Green,2021-01-06
13988,well,Katie Jones,Douglas,Penny,Robert Crosby,4,Leslie Winters,2:48:00,7863248.0,9,6.7,english,Stephanie Wells,2021-05-10
14666,these,Elizabeth Anderson,Jimmy,Ashley,Patricia Graves,12,Mark Higgins,3:32:00,6778792.0,10,5.5,kannada,Mary Proctor,2015-04-18
8305,matter,Brandon Deleon,Jeffrey,Michelle,Erika Page,1,,3:37:00,1515799.0,8,9.1,hindi,Ruth Rodriguez,2013-06-15
18137,right,Allison Perez,Aaron,Kimberly,Daniel Taylor,5,Nicholas Ruiz,3:27:00,5358423.0,9,6.5,telugu,Miranda Pearson,2014-12-05
7976,learn,Peggy Rodriguez,Daniel,Marisa,Denise Cook,10,Rebecca Gilmore,3:06:00,6731754.0,7,7.3,english,John Wilcox,2007-02-16
11939,military,Benjamin Byrd,Robert,Cassandra,Emily Smith,12,Thomas Vaughn,3:45:00,3653679.0,5,8.1,kannada,Michael Brown,2015-08-01
20151,west,Dr. Robert Garcia,Paul,Caroline,Brett West,11,Joshua Jenkins,3:16:00,1034530.0,2,2.4,kannada,Kristina Roman,2023-02-09
986,evidence,Melissa Wade,Matthew,Nina,Spencer Dalton,2,Samuel Cohen,2:51:00,3596672.0,9,6.3,malayalam,Sheri Hunter,2011-07-03
22076,direction,Kyle Smith,Andrew,Sara,Zachary Herrera,1,Hector Lee,2:54:00,4806177.0,1,9.9,malayalam,Amanda Gonzalez,2017-02-26
3721,goal,Lori Moore,Douglas,Jill,Randy Kelly,7,Sonya Fisher,3:40:00,2772342.0,5,5.8,hindi,Kayla Shaw,2012-04-29
11294,field,Joshua Durham,Douglas,Jennifer,Timothy Hutchinson,8,Teresa Bailey,3:27:00,1012564.0,4,9.2,telugu,Daniel Oliver,2018-08-16
4369,material,Jennifer Warner,Michael,Michelle,Anthony Wilson,6,David Wood,2:58:00,3938747.0,9,9.1,telugu,Michael Todd,
6781,run,Karl Long,Martin,Laura,Ronald Jackson,4,Dawn Bell,2:56:00,7228782.0,6,4.1,kannada,Dennis Carlson,2006-08-26
18834,level,Joseph Oneal,Victor,Katherine,Robert Vargas,9,Shannon Macdonald,3:13:00,7988861.0,4,3.6,telugu,Daniel Reed,2008-05-31
13150,kitchen,Krista Hanson,Alexander,Katherine,Jordan Fowler,4,Michael Robinson,2:47:00,4595582.0,1,6.4,kannada,John Lawrence,2011-05-23
20482,hear,Kristi Parker,Gregory,Natalie,Kristopher Jennings,7,Clinton Cruz,3:04:00,8052446.0,7,2.4,malayalam,Bruce Potter,2019-01-08
6901,interesting,Ms. Tiffany Green MD,Michael,Karen,Peter Conley,10,,2:52:00,427088.0,5,8.4,malayalam,Jesse Walker,
21149,memory,Cody Thompson,John,Lisa,James Lara,6,Kimberly Spencer,2:41:00,3812569.0,1,6.5,telugu,Patrick Henderson,2020-08-26
24068,including,George Riley,Christopher,Shari,Kristopher Miller,12,,3:20:00,9903766.0,6,2.7,english,Linda Leon PhD,2018-06-15
11652,former,Katherine Morgan,Mark,Haley,Donna Wilson,11,Jared Fitzpatrick,3:10:00,4452775.0,5,3.6,hindi,Thomas Lewis,2012-04-13
4474,explain,Nicole Elliott,Bradley,Emily,Donald Watson,8,David Edwards,2:53:00,,10,7.3,malayalam,Andrew Preston,2014-06-04
16571,finally,Kristen Cobb,Michael,Kimberly,Erica Valenzuela,6,Heidi Farley,3:49:00,6043996.0,3,4.4,malayalam,Mark Scott,2009-05-18
12766,office,Marcus Grant,Joseph,Megan,Nicole Walker,10,Amanda Scott,2:47:00,6460785.0,4,5.7,english,Michelle Alvarez,2011-09-13
2491,evening,Veronica Murray,Rodney,Karen,Joshua Rice,3,Sara Acosta,3:21:00,4393882.0,8,6.7,kannada,Jennifer Roberts,2012-06-04
21262,speak,Brent Bowers,Todd,Nancy,Dawn Lawson,8,Eric Brown,3:18:00,4493190.0,6,2.5,malayalam,Deborah Richards,
13546,control,Michael Harris,Antonio,Kimberly,Phyllis Smith,7,Melanie Austin,2:46:00,5289897.0,1,7.2,english,Emily Knight,2005-03-24
619,record,Christopher Graham,Christopher,Teresa,Michael Davis,2,Adam Greene,2:33:00,6657569.0,3,6.2,english,Jonathan Lopez,2014-06-16
15625,hope,Mr. Daniel Henderson Jr.,Rodney,Martha,Michael Lawrence,7,James Lucas,3:08:00,951310.0,6,10.0,hindi,Patrick Sullivan MD,2016-02-05
1680,government,Frederick Cordova,David,Caitlin,Angela Hubbard,10,Steven Bradford,3:18:00,5074367.0,6,4.3,malayalam,Dylan Cooper,2010-02-15
2955,indeed,Rachel Young,Cole,Dawn,Mark Hahn,5,Shannon Bennett,3:03:00,2382249.0,9,6.0,hindi,Mary Rios,2011-07-08
22165,thing,Terri Evans,Daniel,Erin,Antonio Brewer,6,Thomas Ramos,2:47:00,2201325.0,5,7.6,malayalam,Krista Adams,2014-10-25
7741,budget,James Sloan,Tanner,Maria,Melanie Scott DVM,7,Melissa Green,3:39:00,6552482.0,4,9.4,malayalam,Carla Knapp,2014-05-02
15896,son,Timothy Brown,David,Ashley,John Stephenson,4,Makayla Sanchez,2:40:00,,10,6.8,kannada,Harry Woodward,2014-08-02
8927,doctor,Steven Hall,Troy,Teresa,Brandy Herrera,12,Kelly Terry,3:12:00,6270369.0,3,5.7,kannada,Russell Walker,
4331,yes,Charles Todd,Timothy,Susan,Julie Sanchez,4,Lee Austin,3:14:00,4534589.0,4,8.1,malayalam,Brandy Johnson,2022-03-19
21725,idea,Jose Garcia,Nathan,Terry,Melissa Brock,11,Sharon Lozano,2:57:00,,9,5.0,malayalam,Preston Thompson,2015-12-25
10882,kind,Christopher Lynch,Raymond,Sandra,Daniel Perez,8,Robert Armstrong,3:10:00,1741245.0,2,2.2,english,Anthony Glass,2005-04-30
23549,center,Phillip Mccullough,William,Jeanette,Ryan Murphy,12,Amy Harris,2:48:00,,1,8.8,english,Richard Henderson,2004-07-27
21754,democratic,Heather Evans,Martin,Elizabeth,Mrs. Erika Martin DVM,4,Melissa Yoder,3:00:00,7778321.0,2,8.1,english,Samantha Flores,2022-05-19
9120,provide,Micheal Lindsey,Mark,Tara,Stephanie Wheeler,5,Ryan Nunez,3:38:00,3181152.0,2,5.2,hindi,Gregory Griffin,2023-12-13
9968,report,Christopher Anderson,Walter,Ashley,Elizabeth Gomez MD,11,Frances Oliver,3:43:00,4429210.0,1,4.2,telugu,Cindy Nash,2022-06-15
14936,population,Crystal Bond,Michael,Dawn,Adam Lee,2,Wanda Henderson,3:28:00,8795486.0,4,2.3,english,Kenneth Garcia,2017-01-03
18118,American,Desiree Chen,Brandon,Shelby,Jeffrey Ochoa,10,,2:44:00,,1,7.9,kannada,Luis Adams,2014-08-05
23822,mother,Kellie Garcia,Jim,Ann,Willie Mcfarland,4,,2:40:00,8259355.0,7,7.2,english,Nathan Shaw,2013-05-10
7016,your,Kayla Riley,Andrew,Sarah,Todd Estes,5,Lisa Wallace,2:48:00,9563986.0,4,5.9,kannada,Daniel Peck,2017-12-02
17818,sister,Rick Lang,Fred,Stacey,Timothy Moore,1,Emily Berry,2:33:00,1925387.0,8,9.9,kannada,James Khan,2015-09-17
18333,even,Chelsea Pham,William,Ashley,Alice Crane,11,Joshua Mitchell,2:50:00,1733735.0,9,4.9,hindi,Whitney Chung,2019-07-04
13582,mission,Angela Carr,Scott,Jenny,Douglas Lee,10,,3:49:00,984720.0,6,5.6,telugu,Amy Webb,2013-07-20
20477,compare,Amy Mercado,Joseph,Amber,Jessica Stevens,1,,3:12:00,7338996.0,3,8.3,hindi,Sarah Ward,2011-08-15
10338,center,Charles Ellis,Corey,Theresa,Erica Newman,5,Katherine Nichols,2:44:00,6837962.0,6,6.8,hindi,Wendy Miller,2013-09-15
